       time,     latitude,    longitude,depth,        mag,place
2021-12-09,28.5487,-17.8885,4,1.8,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5537,-17.8824,2,1,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5629,-17.892,1,1,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5752,-17.9063,9,1.6,SE TAZACORTE.ILP
2021-12-09,28.5945,-17.8836,6,1.9,S EL PASO.ILP
2021-12-09,28.579,-17.9029,8,0.8,SE TAZACORTE.ILP
2021-12-09,28.5644,-17.9107,1,1.3,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5895,-17.8983,8,0.8,SE TAZACORTE.ILP
2021-12-09,28.5578,-17.9107,4,1,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5501,-17.8811,2,1,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5953,-17.8918,10,0.9,S EL PASO.ILP
2021-12-09,28.5825,-17.8957,10,1,SE TAZACORTE.ILP
2021-12-09,28.5803,-17.9083,            ,0.9,SE TAZACORTE.ILP
2021-12-09,28.5816,-17.8975,6,1.1,SE TAZACORTE.ILP
2021-12-09,28.5478,-17.8815,            ,1.1,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5801,-17.8989,6,1.4,SE TAZACORTE.ILP
2021-12-09,28.5618,-17.8876,            ,1.5,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5782,-17.9098,7,1.4,SE TAZACORTE.ILP
2021-12-09,28.5606,-17.8915,4,1.5,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.1107,-16.2548,29,1,ATLÃNTICO-CANARIAS
2021-12-09,28.5667,-17.8824,            ,2.3,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5997,-17.8537,9,2,SE EL PASO.ILP
2021-12-09,28.5813,-17.8677,8,2.8,S EL PASO.ILP
2021-12-09,28.59,-17.8504,7,3.1,SE EL PASO.ILP
2021-12-09,28.5788,-17.8726,8,2.2,S EL PASO.ILP
2021-12-09,28.5774,-17.8854,8,2.1,S EL PASO.ILP
2021-12-09,28.5681,-17.8735,8,1.8,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5744,-17.8674,9,1.8,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5783,-17.877,7,2.1,S EL PASO.ILP
2021-12-09,28.5822,-17.887,7,2.3,S EL PASO.ILP
2021-12-09,28.5807,-17.8748,8,2.1,S EL PASO.ILP
2021-12-09,28.5767,-17.8856,8,2.7,S EL PASO.ILP
2021-12-09,28.5803,-17.8783,6,2.6,S EL PASO.ILP
2021-12-09,28.5802,-17.879,8,1.7,S EL PASO.ILP
2021-12-09,28.5752,-17.8878,8,2.1,S EL PASO.ILP
2021-12-09,28.586,-17.8728,8,2.1,S EL PASO.ILP
2021-12-09,28.589,-17.8695,9,2.2,S EL PASO.ILP
2021-12-09,28.5532,-17.8778,5,1.8,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5817,-17.8747,7,1.6,S EL PASO.ILP
2021-12-09,28.5861,-17.8686,7,2.4,S EL PASO.ILP
2021-12-09,28.5965,-17.8676,6,2.1,S EL PASO.ILP
2021-12-09,28.5797,-17.8775,8,1.9,S EL PASO.ILP
2021-12-09,28.5987,-17.8632,8,1.9,SE EL PASO.ILP
2021-12-09,28.5911,-17.8532,6,2,SE EL PASO.ILP
2021-12-09,28.6019,-17.865,6,3.1,SE EL PASO.ILP
2021-12-09,28.5905,-17.8747,8,2.2,S EL PASO.ILP
2021-12-09,28.5797,-17.8706,7,1.9,S EL PASO.ILP
2021-12-09,28.5829,-17.8746,6,1.9,S EL PASO.ILP
2021-12-09,28.5805,-17.8817,8,2.1,S EL PASO.ILP
2021-12-09,28.5898,-17.8722,8,1.7,S EL PASO.ILP
2021-12-09,28.5642,-17.8601,            ,2,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.574,-17.8715,7,2.1,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5703,-17.8936,7,1.2,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5653,-17.8712,4,1.7,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.569,-17.8849,            ,1.6,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5961,-17.8634,10,1.8,SE EL PASO.ILP
2021-12-09,28.5956,-17.869,7,1.7,S EL PASO.ILP
2021-12-09,28.5864,-17.8223,10,1.9,SW VILLA DE MAZO.ILP
2021-12-09,28.5957,-17.8548,8,1.9,SE EL PASO.ILP
2021-12-09,28.5673,-17.8446,11,1.9,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5724,-17.8517,9,1.8,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5721,-17.8586,9,1.9,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5703,-17.8464,8,1.6,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5463,-17.8637,            ,1.2,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.2441,-16.6954,14,0.9,NE GUÃA DE ISORA.ITF
2021-12-09,28.5885,-17.8714,8,1.9,S EL PASO.ILP
2021-12-09,28.5757,-17.8672,8,1.3,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5937,-17.8985,6,1.5,SE TAZACORTE.ILP
2021-12-09,28.5842,-17.8747,9,1.3,S EL PASO.ILP
2021-12-09,28.5639,-17.8808,6,1.5,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5634,-17.8486,11,1.5,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5623,-17.8818,7,1.2,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5414,-17.8932,4,1.2,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5311,-17.8973,            ,1.5,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5607,-17.8968,            ,1.8,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5832,-17.8488,4,0.9,SW VILLA DE MAZO.ILP
2021-12-09,28.578,-17.892,7,1.3,S EL PASO.ILP
2021-12-09,28.5481,-17.8554,3,1.1,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5627,-17.8757,1,0.9,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.573,-17.8964,4,1.5,SE TAZACORTE.ILP
2021-12-09,28.5229,-17.9106,            ,1.1,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5809,-17.8677,8,2.2,S EL PASO.ILP
2021-12-09,28.545,-17.857,3,1.3,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5495,-17.8886,7,1.4,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5578,-17.8571,            ,1.2,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5482,-17.8908,1,1.4,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.6404,-17.7852,16,1.6,SW BREÃ‘A BAJA.ILP
2021-12-09,28.5638,-17.8809,8,1.5,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5874,-17.887,1,1.3,S EL PASO.ILP
2021-12-09,28.5318,-17.8742,2,1.2,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5271,-17.8994,1,1.2,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.56,-17.8829,            ,1.5,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.591,-17.8503,5,1.3,SE EL PASO.ILP
2021-12-09,28.559,-17.8795,11,1.9,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5963,-17.8689,6,2.3,S EL PASO.ILP
2021-12-09,28.5986,-17.8799,8,1.8,S EL PASO.ILP
2021-12-09,28.5591,-17.9135,            ,2,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5855,-17.8882,8,2.6,S EL PASO.ILP
2021-12-09,28.0489,-16.2786,10,1.7,ATLÃNTICO-CANARIAS
2021-12-09,28.5637,-17.8809,            ,1.5,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5547,-17.919,1,1.5,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5624,-17.8732,5,1.8,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5926,-17.8724,5,2.5,S EL PASO.ILP
2021-12-09,28.5699,-17.8678,6,1.4,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5839,-17.8821,7,1.5,S EL PASO.ILP
2021-12-09,28.5775,-17.8927,5,2.1,SE TAZACORTE.ILP
2021-12-09,28.5608,-17.8872,            ,1.2,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5831,-17.8992,7,1.3,SE TAZACORTE.ILP
2021-12-09,28.5726,-17.8712,1,1.9,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5679,-17.8608,9,1.4,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5871,-17.9035,            ,2.3,SE TAZACORTE.ILP
2021-12-09,28.5807,-17.9041,            ,3.2,SE TAZACORTE.ILP
2021-12-09,28.5693,-17.8725,10,1.2,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5724,-17.8762,9,1.2,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5702,-17.8792,8,1.2,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5761,-17.8772,8,1.3,S EL PASO.ILP
2021-12-09,28.5609,-17.8402,10,1.6,NE FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5729,-17.8622,8,1.4,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5708,-17.8667,8,1.6,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5672,-17.8602,8,1.7,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5623,-17.8947,            ,1,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5657,-17.8656,8,1.6,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5697,-17.8611,9,1.6,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5888,-17.8543,10,1.5,SE EL PASO.ILP
2021-12-09,28.5373,-17.899,4,1.6,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.559,-17.8894,            ,0.9,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.569,-17.8919,10,1.5,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5727,-17.8695,8,1.8,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5626,-17.8725,9,1.7,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5535,-17.8858,3,1.6,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5761,-17.9081,9,1.7,SE TAZACORTE.ILP
2021-12-09,28.579,-17.8741,7,2.1,S EL PASO.ILP
2021-12-09,28.5768,-17.8725,9,1.4,S EL PASO.ILP
2021-12-09,28.5627,-17.8892,2,0.9,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5558,-17.8937,6,1.6,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5716,-17.8755,9,1.8,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5741,-17.8861,10,1.7,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5251,-17.8761,4,1.9,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5783,-17.8549,6,1.6,SE EL PASO.ILP
2021-12-09,28.5781,-17.8761,7,1.5,S EL PASO.ILP
2021-12-09,28.5831,-17.865,7,1.6,S EL PASO.ILP
2021-12-09,28.5753,-17.8604,8,1.7,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5512,-17.8702,5,1.5,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5861,-17.8741,6,1.5,S EL PASO.ILP
2021-12-09,28.5622,-17.9021,4,1.4,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5796,-17.8778,8,1.5,S EL PASO.ILP
2021-12-09,28.5757,-17.8725,8,1.8,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5795,-17.8677,8,1.7,S EL PASO.ILP
2021-12-09,28.5762,-17.8701,8,1.5,S EL PASO.ILP
2021-12-09,28.5824,-17.8752,9,1.6,S EL PASO.ILP
2021-12-09,28.5768,-17.8424,10,1.7,SW VILLA DE MAZO.ILP
2021-12-09,28.568,-17.9022,8,1.6,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5849,-17.8746,7,1.6,S EL PASO.ILP
2021-12-09,28.5778,-17.8761,5,1.6,S EL PASO.ILP
2021-12-09,28.5736,-17.8835,8,2,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5468,-17.8778,4,1.8,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5581,-17.8803,4,2.1,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5615,-17.8768,3,2.2,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5566,-17.881,4,1.8,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5527,-17.8363,10,1.8,NE FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.516,-17.8714,1,1.6,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5694,-17.8619,7,1.4,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.555,-17.8862,9,2,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5786,-17.8773,7,1.9,S EL PASO.ILP
2021-12-09,28.5879,-17.8597,6,1.3,SE EL PASO.ILP
2021-12-09,28.5873,-17.8686,            ,1.2,S EL PASO.ILP
2021-12-09,28.5722,-17.883,8,1.9,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5771,-17.8747,7,1.8,S EL PASO.ILP
2021-12-09,28.5648,-17.8803,1,1.4,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5645,-17.8675,7,1.9,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5524,-17.8742,7,2.1,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5419,-17.961,1,2.2,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5715,-17.8732,8,2,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5712,-17.8786,7,1.9,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5775,-17.8794,            ,1.1,S EL PASO.ILP
2021-12-09,28.5805,-17.867,8,2.5,S EL PASO.ILP
2021-12-09,28.5833,-17.8739,7,2.2,S EL PASO.ILP
2021-12-09,28.5958,-17.8799,7,1.7,S EL PASO.ILP
2021-12-09,28.5953,-17.869,5,2.2,S EL PASO.ILP
2021-12-09,28.5994,-17.8706,7,2,S EL PASO.ILP
2021-12-09,28.5817,-17.8828,8,1.9,S EL PASO.ILP
2021-12-09,28.5862,-17.8649,6,1.9,S EL PASO.ILP
2021-12-09,28.5945,-17.8765,5,1.9,S EL PASO.ILP
2021-12-09,28.6008,-17.8751,6,2.1,S EL PASO.ILP
2021-12-09,28.5645,-17.8787,4,2,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5959,-17.8813,6,1.9,S EL PASO.ILP
2021-12-09,28.5862,-17.8741,6,2.3,S EL PASO.ILP
2021-12-09,28.585,-17.8774,6,2.1,S EL PASO.ILP
2021-12-09,28.594,-17.8834,8,1.9,S EL PASO.ILP
2021-12-09,28.594,-17.867,7,2.1,S EL PASO.ILP
2021-12-09,28.5835,-17.8823,9,1.8,S EL PASO.ILP
2021-12-09,28.5874,-17.8733,7,2.2,S EL PASO.ILP
2021-12-09,28.592,-17.8709,7,1.9,S EL PASO.ILP
2021-12-09,28.5559,-17.8776,6,2.3,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5838,-17.8703,3,1.6,S EL PASO.ILP
2021-12-09,28.6039,-17.8658,5,1.9,SE EL PASO.ILP
2021-12-09,28.5708,-17.8745,2,1.9,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.6106,-17.8781,3,1.7,S EL PASO.ILP
2021-12-09,28.5976,-17.8775,5,1.6,S EL PASO.ILP
2021-12-09,28.5992,-17.8705,5,1.7,S EL PASO.ILP
2021-12-09,28.6088,-17.8893,5,1.8,S EL PASO.ILP
2021-12-09,28.6105,-17.8806,3,1.7,S EL PASO.ILP
2021-12-09,28.6016,-17.8853,5,1.9,S EL PASO.ILP
2021-12-09,28.6145,-17.8616,3,1.5,SE EL PASO.ILP
2021-12-09,28.6018,-17.8947,5,2.2,SW EL PASO.ILP
2021-12-09,28.6047,-17.8903,5,2.5,S EL PASO.ILP
2021-12-09,28.6005,-17.8874,5,1.9,S EL PASO.ILP
2021-12-09,28.5525,-17.8937,4,2.2,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.0742,-16.5702,22,1.8,SE SAN MIGUEL DE ABONA.ITF
2021-12-09,28.5645,-17.8907,            ,1.9,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.577,-17.868,1,1.4,S EL PASO.ILP
2021-12-09,28.5957,-17.8835,6,1.7,S EL PASO.ILP
2021-12-09,28.5903,-17.8775,2,1.6,S EL PASO.ILP
2021-12-09,28.596,-17.8778,4,1.8,S EL PASO.ILP
2021-12-09,28.6059,-17.8756,3,1.9,S EL PASO.ILP
2021-12-09,28.5925,-17.881,5,1.9,S EL PASO.ILP
2021-12-09,28.5949,-17.8736,4,2.1,S EL PASO.ILP
2021-12-09,28.6022,-17.8743,4,2.6,S EL PASO.ILP
2021-12-09,28.5866,-17.8785,6,1.7,S EL PASO.ILP
2021-12-09,28.5971,-17.8769,5,2.2,S EL PASO.ILP
2021-12-09,28.5964,-17.8751,4,1.9,S EL PASO.ILP
2021-12-09,28.5947,-17.8793,5,1.7,S EL PASO.ILP
2021-12-09,28.5958,-17.874,5,2.7,S EL PASO.ILP
2021-12-09,28.5953,-17.8778,4,1.9,S EL PASO.ILP
2021-12-09,28.6071,-17.8779,3,2,S EL PASO.ILP
2021-12-09,28.5983,-17.89,4,1.8,S EL PASO.ILP
2021-12-09,28.604,-17.8732,3,2.5,S EL PASO.ILP
2021-12-09,28.589,-17.882,4,2.4,S EL PASO.ILP
2021-12-09,28.5962,-17.8759,5,1.7,S EL PASO.ILP
2021-12-09,28.5995,-17.8841,5,1.9,S EL PASO.ILP
2021-12-09,28.5975,-17.8775,4,1.7,S EL PASO.ILP
2021-12-09,28.5755,-17.8855,            ,1.6,S EL PASO.ILP
2021-12-09,28.5995,-17.8809,6,1.9,S EL PASO.ILP
2021-12-09,28.5989,-17.8955,5,1.6,SW EL PASO.ILP
2021-12-09,28.6012,-17.8899,7,1.8,S EL PASO.ILP
2021-12-09,28.5943,-17.8796,4,1.8,S EL PASO.ILP
2021-12-09,28.6061,-17.8792,5,1.8,S EL PASO.ILP
2021-12-09,28.6055,-17.8821,5,2.1,S EL PASO.ILP
2021-12-09,28.6086,-17.8828,7,2,S EL PASO.ILP
2021-12-09,28.6025,-17.9009,6,1.6,SE TAZACORTE.ILP
2021-12-09,28.5966,-17.8919,7,2,S EL PASO.ILP
2021-12-09,28.5991,-17.8961,7,1.9,SW EL PASO.ILP
2021-12-09,28.6034,-17.891,5,1.9,SW EL PASO.ILP
2021-12-09,28.592,-17.9031,5,1.7,SE TAZACORTE.ILP
2021-12-09,28.5929,-17.8778,6,1.7,S EL PASO.ILP
2021-12-09,28.5922,-17.8916,5,2.2,S EL PASO.ILP
2021-12-09,28.5964,-17.8779,5,2,S EL PASO.ILP
2021-12-09,28.6069,-17.9027,5,1.7,SE TAZACORTE.ILP
2021-12-09,28.6041,-17.8754,3,1.8,S EL PASO.ILP
2021-12-09,28.57,-17.8749,1,2.6,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5947,-17.8788,5,1.2,S EL PASO.ILP
2021-12-09,28.5961,-17.8742,2,1.4,S EL PASO.ILP
2021-12-09,28.5952,-17.8725,5,1.8,S EL PASO.ILP
2021-12-09,28.6091,-17.8377,7,0.8,SE EL PASO.ILP
2021-12-09,28.6008,-17.8868,6,1.9,S EL PASO.ILP
2021-12-09,28.5965,-17.8752,4,2,S EL PASO.ILP
2021-12-09,28.5586,-17.8809,            ,1.2,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5742,-17.885,8,1.9,NW FUENCALIENTE DE LA PALMA.IL
